regime,arm,dataset,method,lr0,seed,nmse_full,triggered,steps_survived,frac_survived,pre_mean_loss,pre_nmse,pre_median_loss,pre_max_loss,pre_max_excess,pre_n_spike,pre_worst_window
E2-drift,lorenz_drift_fixed_lr0.03,lorenz,fixed,0.03,6,0.008983578234427457,0,12000,1.0,0.004513605146049376,0.008983578234427457,0.0025868606753647327,0.486017644405365,187.8793276475314,0,0.1164866634644568
E2-drift,lorenz_drift_fixed_lr0.03,lorenz,fixed,0.03,7,0.008812331057255134,0,12000,1.0,0.004442605713572789,0.008812331057255134,0.0024040706921368837,0.4370787739753723,181.80778768484143,34,0.09169379245489835
E2-drift,lorenz_drift_fixed_lr0.03,lorenz,fixed,0.03,8,0.008669239265931553,0,12000,1.0,0.0043682767311018535,0.008669239265931553,0.0023059030063450336,0.4655843675136566,201.90977948011354,0,0.11270298063755035
E2-drift,lorenz_drift_fixed_lr0.03,lorenz,fixed,0.03,9,0.008971286079659772,0,12000,1.0,0.004489029626278958,0.008971286079659772,0.002330509480088949,0.23681163787841797,101.61367713869137,26,0.09853840127587318
E2-drift,lorenz_drift_fmd_lr0.03,lorenz,fmd,0.03,0,0.003594985018133423,0,12000,1.0,0.0018162928023296586,0.003594985018133423,0.0008058275561779737,2.1423234939575195,2658.5383901718665,34,0.07924806761555374
E2-drift,lorenz_drift_fmd_lr0.03,lorenz,fmd,0.03,1,0.0047750535966736745,0,12000,1.0,0.002419933899193714,0.0047750535966736745,0.0009160502813756466,0.4795629382133484,523.5115887887523,32,0.07844180414453149
E2-drift,lorenz_drift_fmd_lr0.03,lorenz,fmd,0.03,2,0.004313897639981609,0,12000,1.0,0.0021767307739966146,0.004313897639981609,0.0008437542710453272,0.43012160062789917,509.77116844104563,57,0.07187570005655289
E2-drift,lorenz_drift_fmd_lr0.03,lorenz,fmd,0.03,3,0.0037039757784237642,0,12000,1.0,0.0018644238520812118,0.0037039757784237642,0.0006101393955759704,0.5212546586990356,854.3206068622601,36,0.07894974444061517
E2-drift,lorenz_drift_fmd_lr0.03,lorenz,fmd,0.03,4,0.003638220306145457,0,12000,1.0,0.0018420349002723328,0.003638220306145457,0.0007695499225519598,0.54727703332901,711.1650814207678,0,0.08824342397972941
E2-drift,lorenz_drift_fmd_lr0.03,lorenz,fmd,0.03,5,0.0037061756838316557,0,12000,1.0,0.0018673527502316226,0.0037061756838316557,0.000642757338937372,0.5315921306610107,827.0494920211362,0,0.07996730642393231
E2-drift,lorenz_drift_fmd_lr0.03,lorenz,fmd,0.03,6,0.004636074822422069,0,12000,1.0,0.002329295813973426,0.004636074822422069,0.0009272663155570626,0.47044527530670166,507.346452053613,52,0.087283294191584
E2-drift,lorenz_drift_fmd_lr0.03,lorenz,fmd,0.03,7,0.004824664262366714,0,12000,1.0,0.0024322827727193577,0.004824664262366714,0.0007766501512378454,0.4370787739753723,562.7743370406156,53,0.06881028277799488
E2-drift,lorenz_drift_fmd_lr0.03,lorenz,fmd,0.03,8,0.003979088482724613,0,12000,1.0,0.0020049924909083926,0.003979088482724613,0.000852211145684123,0.46519994735717773,545.8740474272167,0,0.08117710150778294
E2-drift,lorenz_drift_fmd_lr0.03,lorenz,fmd,0.03,9,0.004861189815860057,0,12000,1.0,0.002432429966962968,0.004861189815860057,0.0008414597250521183,0.2357330024242401,280.1476950184862,32,0.07517195800319314
E2-drift,lorenz_drift_hd_lr0.003,lorenz,hd,0.003,0,6.1007153512137895e+32,1,54,0.0045,6.848900117577931e+34,1.3556015462817457e+35,6.561282157897949,1.858268980371515e+36,2.832173553357523e+35,0,6.848900117577931e+34
E2-drift,lorenz_drift_hd_lr0.003,lorenz,hd,0.003,1,0.009199363269946186,0,12000,1.0,0.004662115424934291,0.009199363269946186,0.0036984465550631285,0.3697773814201355,99.98181017755002,0,0.12367062948644161
E2-drift,lorenz_drift_hd_lr0.003,lorenz,hd,0.003,2,0.008634929327902137,0,12000,1.0,0.004357061286092689,0.008634929327902137,0.0029331434052437544,0.4859304428100586,165.66883226416135,36,0.10073908783495426
E2-drift,lorenz_drift_hd_lr0.003,lorenz,hd,0.003,3,0.004362372242594113,0,12000,1.0,0.0021958326261546507,0.004362372242594113,0.0004914706223644316,0.8515884280204773,1732.73516110392,36,0.16061818373389541
E2-drift,lorenz_drift_hd_lr0.003,lorenz,hd,0.003,4,0.005487390984127195,0,12000,1.0,0.002778272026883112,0.005487390984127195,0.0013355561532080173,0.9220032691955566,690.3515565263931,0,0.12269265564857051
E2-drift,lorenz_drift_hd_lr0.003,lorenz,hd,0.003,5,0.008854984622369055,0,12000,1.0,0.004461574760196807,0.008854984622369055,0.003739764913916588,0.5787442326545715,154.7541746543804,0,0.09339863068424165
E2-drift,lorenz_drift_hd_lr0.003,lorenz,hd,0.003,6,0.010465987872925974,0,12000,1.0,0.005258409899598401,0.010465987872925974,0.0042391009628772736,0.5550656318664551,130.93946964870267,0,0.10670171494595707
E2-drift,lorenz_drift_hd_lr0.003,lorenz,hd,0.003,7,0.009343453646577253,0,12000,1.0,0.00471036327222543,0.009343453646577253,0.0036666395608335733,0.4370787739753723,119.20418321019994,32,0.09057894404744729
E2-drift,lorenz_drift_hd_lr0.003,lorenz,hd,0.003,8,0.0031830094908224834,0,12000,1.0,0.0016038623306057688,0.0031830094908224834,0.0005796013865619898,0.46941077709198,809.8855316347235,1,0.08248411745298653
E2-drift,lorenz_drift_hd_lr0.003,lorenz,hd,0.003,9,0.009633068545312044,0,12000,1.0,0.004820170676523826,0.009633068545312044,0.003723200410604477,0.27763763070106506,74.5696175554486,3,0.1097391220368445
E2-drift,lorenz_drift_hd_lr0.03,lorenz,hd,0.03,0,1.761447040140073e+30,1,33,0.00275,3.2358581907582577e+32,6.4047281923153745e+32,65513709568.0,5.346219847139493e+33,8.160459669270263e+22,0,3.2358581907582577e+32
E2-drift,lorenz_drift_hd_lr0.03,lorenz,hd,0.03,1,0.0034281914311677627,0,12000,1.0,0.0017373619979862242,0.0034281914311677627,0.0009615279268473387,0.18247190117835999,189.772856391857,32,0.03633628520183265
E2-drift,lorenz_drift_hd_lr0.03,lorenz,hd,0.03,2,0.003479663341408754,0,12000,1.0,0.00175578813187246,0.003479663341408754,0.0009355490328744054,0.2602638304233551,278.1936822955326,57,0.03400153560563922
E2-drift,lorenz_drift_hd_lr0.03,lorenz,hd,0.03,3,0.003664010064899015,0,12000,1.0,0.0018443068119010258,0.003664010064899015,0.0009933605324476957,0.28151947259902954,283.40110504023136,32,0.04916463375731837
E2-drift,lorenz_drift_hd_lr0.03,lorenz,hd,0.03,4,0.00368329921525764,0,12000,1.0,0.001864858401012677,0.00368329921525764,0.0012313417391851544,0.37225931882858276,302.3200684116555,0,0.03776335762348026
E2-drift,lorenz_drift_hd_lr0.03,lorenz,hd,0.03,5,0.0028921754911644866,0,12000,1.0,0.0014572196027131546,0.0028921754911644866,0.0006275931373238564,0.25494131445884705,406.2206855000868,0,0.0435024937579874
E2-drift,lorenz_drift_hd_lr0.03,lorenz,hd,0.03,6,0.003503500061288054,0,12000,1.0,0.001760258050095569,0.003503500061288054,0.0010803195182234049,0.1848423182964325,171.0996748447231,52,0.04043486087583006
E2-drift,lorenz_drift_hd_lr0.03,lorenz,hd,0.03,7,0.0033081166387327046,0,12000,1.0,0.0016677378306503598,0.0033081166387327046,0.0007367120706476271,0.4370787739753723,593.2830360593198,61,0.03668174765072763
E2-drift,lorenz_drift_hd_lr0.03,lorenz,hd,0.03,8,0.0033804838044581053,0,12000,1.0,0.0017033661535807158,0.0033804838044581053,0.0009132304694503546,0.2993795871734619,327.82479033321056,0,0.039229567218571904
E2-drift,lorenz_drift_hd_lr0.03,lorenz,hd,0.03,9,0.003297210854014394,0,12000,1.0,0.0016498500968905538,0.003297210854014394,0.0009957249276340008,0.14282700419425964,143.44022152145885,29,0.026437743213027717
E2-drift,lorenz_drift_hd_scalar_lr0.03,lorenz,hd_scalar,0.03,0,1.790855021071311e+32,1,40,0.0033333333333333335,2.714152639266973e+34,5.372117349458665e+34,387762094080.0,5.496168553042037e+35,1.4174073837934532e+24,0,2.714152639266973e+34
E2-drift,lorenz_drift_hd_scalar_lr0.03,lorenz,hd_scalar,0.03,1,0.061654640578471955,0,12000,1.0,0.031245754996840694,0.061654640578471955,0.002813461236655712,0.7521922588348389,267.3547618267349,1,0.5196203073859215
E2-drift,lorenz_drift_hd_scalar_lr0.03,lorenz,hd_scalar,0.03,2,0.1376667185647067,0,12000,1.0,0.06946464841391221,0.1376667185647067,0.003570839297026396,0.8639327883720398,241.94110025939193,34,0.672529548406601
E2-drift,lorenz_drift_hd_scalar_lr0.03,lorenz,hd_scalar,0.03,3,0.15379216816730687,0,12000,1.0,0.07741243564946639,0.15379216816730687,0.005423341877758503,0.6523529887199402,120.28616366511662,0,0.5131662517786026
E2-drift,lorenz_drift_hd_scalar_lr0.03,lorenz,hd_scalar,0.03,4,4.037535069118304e+34,1,144,0.012,7.32228712719767e+33,1.446231757588278e+34,1.4481878280639648,5.28510829337135e+35,3.649463274689195e+35,31,1.0544093463164646e+34
E2-drift,lorenz_drift_hd_scalar_lr0.03,lorenz,hd_scalar,0.03,5,0.07453129214876655,0,12000,1.0,0.0375525137622239,0.07453129214876655,0.0025607070419937372,0.7351723909378052,287.0974222671752,0,0.5103066489100456
